,Unnamed: 0_1,Personnel.Number,Gender,Hire.Date,Exit.Date,Exit.Reason,Cost.Center,Employee.Group,Employee.Subgroup,Location.Code,Employment.Days,Currently.Employed,Lasted.6.Months,Lasted.1.Year,Lasted.2.Years,Lasted.3.Years,Lasted.4.Years,Lasted.5.Years,Unnamed: 0_2,Location.Name,Latitude,Longitude
14988,1962,60005715,Male,2017-01-03,,,99117,Employee,Salary Grade Less 12,1106,,True,True,True,,,,,89,,,
14989,2026,60005937,Male,2017-01-23,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,,,,,89,,,
14990,2027,60005939,Male,2017-02-06,,,99177,Employee,Executive,1106,,True,True,True,,,,,89,,,
14991,2145,60006281,Female,2017-02-20,,,99456,Employee,Nonexempt,1106,,True,True,True,,,,,89,,,
14992,2216,60006464,Female,2017-03-06,,,99149,Employee,Nonexempt,1106,,True,True,True,,,,,89,,,
14993,2253,60006562,Male,2017-03-20,,,99113,Employee,Salary Grade Less 12,1106,,True,True,True,,,,,89,,,
14994,2320,60006687,Female,2017-03-20,,,99117,Employee,Salary Grade Less 12,1106,,True,True,True,,,,,89,,,
14995,2363,60006799,Female,2017-04-24,,,99149,Employee,Nonexempt,1106,,True,True,,,,,,89,,,
14996,2537,60007263,Male,2014-03-01,,,99675,Inpatriate,Salary Grade 12,1106,,True,True,True,True,True,True,,89,,,
14997,2635,60007586,Male,2017-05-15,,,99620,Employee,Salary Grade Less 12,1106,,True,True,,,,,,89,,,
14998,2646,60007606,Female,2017-05-22,,,99456,Employee,Nonexempt,1106,,True,True,,,,,,89,,,
14999,2727,60007910,Female,2017-06-12,,,99620,Employee,Nonexempt,1106,,True,True,,,,,,89,,,
15000,2805,60008122,Female,2017-06-19,,,99113,Employee,Salary Grade Less 12,1106,,True,True,,,,,,89,,,
15001,2816,60008152,Male,2017-06-19,,,99113,Employee,Salary Grade Less 12,1106,,True,True,,,,,,89,,,
15002,2818,60008157,Male,2017-06-19,,,99113,Employee,Salary Grade Less 12,1106,,True,True,,,,,,89,,,
15003,2851,60008248,Female,2017-06-19,,,99602,Employee,Salary Grade Less 12,1106,,True,True,,,,,,89,,,
15004,3001,60008670,Male,2012-02-01,,,99638,Inpatriate,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15005,3166,60009107,Female,2017-08-21,,,99177,Employee,Salary Grade Less 12,1106,,True,True,,,,,,89,,,
15006,3245,60009299,Male,2010-01-08,,,99118,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15007,3249,60009338,Male,2017-09-11,,,99456,Employee,Nonexempt,1106,,True,True,,,,,,89,,,
15008,3250,60009339,Female,2017-09-11,,,99456,Employee,Nonexempt,1106,,True,True,,,,,,89,,,
15009,3370,60009679,Male,2017-10-09,,,99456,Employee,Nonexempt,1106,,True,,,,,,,89,,,
15010,3959,60010440,Male,2017-11-06,,,99113,Employee,Salary Grade Less 12,1106,,True,,,,,,,89,,,
15011,9018,60500071,Female,1984-04-16,,,99192,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15012,9019,60500089,Female,1997-10-15,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15013,9030,60500127,Male,1996-06-24,,,99199,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15014,9032,60500131,Female,2002-04-22,,,99689,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15015,9038,60500172,Male,1981-06-22,,,99100,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15016,9042,60500181,Male,1985-06-15,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15017,9044,60500205,Female,1995-05-01,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15018,9046,60500268,Male,1990-01-31,,,99127,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15019,9048,60500275,Female,1998-04-06,,,99121,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15020,9060,60500422,Male,1995-07-17,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15021,9062,60500455,Male,1977-02-21,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15022,9068,60500529,Female,1995-05-15,,,99127,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15023,9069,60500537,Male,1979-10-08,,,99675,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15024,9078,60500633,Male,1977-06-06,,,99273,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15025,9088,60500738,Male,1975-10-13,,,99147,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15026,9089,60500740,Female,1989-01-05,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15027,9191,60501090,Male,1993-04-15,,,99127,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15028,9220,60501144,Male,1983-02-26,,,99177,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15029,9234,60501172,Male,1998-04-01,,,99114,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15030,9240,60501211,Female,1996-10-15,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15031,9248,60501359,Male,2001-03-07,,,99602,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15032,9279,60503370,Male,1990-10-10,,,99973,Expatriate,Executive,1106,,True,True,True,True,True,True,True,89,,,
15033,10060,60510340,Male,1997-11-03,,,99132,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15034,10069,60513671,Female,2000-02-21,,,99118,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15035,10071,60513684,Female,2000-03-01,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15036,10076,60514010,Female,2000-06-19,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15037,10077,60514014,Male,2000-06-15,,,99675,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15038,10082,60514194,Male,2000-10-02,,,99456,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15039,10092,60514324,Male,2003-05-21,,,99118,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15040,10101,60514511,Male,2001-06-05,,,99456,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15041,10137,60514907,Male,2002-04-01,,,99141,Employee,Senior Executive,1106,,True,True,True,True,True,True,True,89,,,
15042,10146,60515012,Male,2002-05-16,,,99118,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15043,10156,60515107,Male,2002-07-01,,,99197,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15044,10157,60515110,Female,2002-07-08,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15045,10158,60515139,Male,2002-07-29,,,99118,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15046,10177,60515261,Female,2002-10-21,,,99141,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15047,10194,60515399,Male,2003-06-09,,,99141,Employee,Senior Executive,1106,,True,True,True,True,True,True,True,89,,,
15048,10203,60515485,Female,2003-12-01,,,99197,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15049,10215,60515530,Male,2004-02-16,,,99602,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15050,10226,60515608,Female,2004-04-26,,,99118,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15051,10227,60515610,Female,2004-04-26,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15052,10243,60515676,Male,2004-06-18,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15053,10245,60515678,Female,2004-06-18,,,99194,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15054,10247,60515683,Male,2004-06-18,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15055,10255,60515737,Male,2004-07-26,,,99125,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15056,10277,60515857,Male,2004-10-11,,,99111,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15057,10289,60515906,Male,2004-11-15,,,99675,Employee,Senior Executive,1106,,True,True,True,True,True,True,True,89,,,
15058,10290,60515920,Female,2004-11-22,,,99675,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15059,10299,60515996,Male,2005-01-24,,,99689,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15060,10301,60516069,Male,2005-02-22,,,99118,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15061,10313,60516252,Male,2005-06-06,,,99141,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15062,10345,60516355,Female,2005-08-08,,,99689,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15063,10349,60516376,Male,2005-08-29,,,99132,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15064,10352,60516397,Male,2005-09-19,,,99688,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15065,10357,60516415,Male,2005-10-04,,,99620,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15066,10373,60516463,Male,2005-10-31,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15067,10388,60516540,Male,2005-12-16,,,99181,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15068,10420,60516674,Male,2006-03-06,,,99141,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15069,10444,60516763,Male,2006-04-18,,,99121,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15070,10524,60517072,Male,2007-04-12,,,99125,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15071,10540,60517129,Male,2006-10-18,,,99111,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15072,10572,60517288,Female,2007-01-29,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15073,10573,60517289,Female,2007-02-01,,,99111,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15074,10590,60517358,Male,2007-03-19,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15075,10609,60517410,Female,2007-04-16,,,99147,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15076,10617,60517443,Female,2007-04-26,,,99114,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15077,10621,60517466,Male,2007-05-14,,,99125,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15078,10634,60517525,Male,2007-07-09,,,99199,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15079,10644,60517576,Male,2007-08-01,,,99199,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15080,10645,60517577,Male,2007-07-30,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15081,10686,60524413,Female,2007-11-26,,,99198,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15082,10692,60524437,Male,2008-01-02,,,99181,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15083,10693,60524439,Male,2008-01-02,,,99149,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15084,10699,60524480,Male,1998-01-08,,,99197,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15085,10706,60524525,Male,2008-02-18,,,99100,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15086,10723,60524611,Female,2008-04-09,,,99602,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15087,10726,60524615,Male,2010-06-07,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15088,10732,60524636,Female,2008-04-28,,,99181,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15089,10792,60524857,Male,2008-08-18,,,99149,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15090,10793,60524858,Male,2008-08-26,,,99689,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15091,10813,60524929,Female,2010-03-15,,,99121,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15092,10841,60525048,Female,2009-01-19,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15093,10847,60525069,Female,2009-02-16,,,99125,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15094,10851,60525081,Male,2009-04-05,,,99456,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15095,10854,60525095,Male,2009-03-22,,,99114,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15096,10863,60525129,Male,2010-01-01,,,99197,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15097,10905,60525258,Female,2009-10-26,,,99141,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15098,10941,60525352,Female,2010-02-01,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15099,10951,60525379,Male,2010-03-15,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15100,10952,60525380,Male,2010-03-15,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15101,10953,60525381,Male,2010-03-15,,,99198,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15102,11023,60525607,Male,2010-09-07,,,99111,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15103,11024,60525608,Male,2010-09-07,,,99111,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15104,11128,60525880,Male,2010-11-29,,,99147,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15105,11129,60525883,Male,2011-01-01,,,99197,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15106,11172,60526018,Male,2011-10-03,,,99125,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15107,11210,60526129,Female,2011-04-11,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15108,11231,60526178,Male,2011-06-06,,,99125,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15109,11284,60526309,Male,1991-08-01,,,99675,Employee,Senior Executive,1106,,True,True,True,True,True,True,True,89,,,
15110,11307,60526361,Male,2011-08-15,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15111,11356,60526498,Female,2011-10-03,,,99602,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15112,11361,60526504,Female,2011-10-26,,,99177,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15113,11375,60526534,Female,2011-11-07,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15114,11393,60526569,Female,2011-11-14,,,99147,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15115,11404,60526602,Female,2011-11-28,,,99675,Employee,Executive,1106,,True,True,True,True,True,True,True,89,,,
15116,11405,60526603,Male,2011-12-05,,,99456,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15117,11406,60526604,Female,2011-12-05,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15118,11421,60526640,Male,2012-01-03,,,99194,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15119,11469,60526750,Male,2012-02-20,,,99127,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15120,11543,60526930,Male,2012-05-21,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,True,89,,,
15121,11594,60527030,Male,2012-06-11,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15122,11610,60527058,Male,2012-07-10,,,99130,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15123,11922,60527927,Female,2012-10-01,,,99607,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15124,12027,60528319,Female,2013-01-02,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15125,12029,60528329,Male,2013-01-07,,,99273,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15126,12066,60528471,Male,2013-02-01,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15127,12111,60528629,Male,2013-03-18,,,99115,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15128,12132,60528666,Male,2013-04-01,,,99198,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15129,12209,60528875,Male,2013-06-03,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,True,,89,,,
15130,12250,60528977,Male,2013-07-15,,,99115,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15131,12251,60528978,Female,2013-07-15,,,99115,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15132,12253,60528981,Female,2013-07-15,,,99114,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15133,12280,60529067,Male,2013-08-19,,,99115,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15134,12301,60529191,Male,1995-05-02,,,99132,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15135,12319,60529262,Female,2013-09-30,,,99199,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15136,12384,60529424,Male,2013-11-11,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15137,12415,60529492,Female,2013-12-04,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15138,12419,60529500,Male,2013-12-09,,,99114,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15139,12506,60529814,Male,2014-02-03,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15140,12511,60529828,Female,2014-02-10,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15141,12553,60529999,Male,2014-03-10,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,True,,89,,,
15142,12597,60530148,Female,2014-03-31,,,99177,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,,89,,,
15143,12704,60530442,Male,2014-05-19,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15144,12705,60530443,Female,2014-05-19,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15145,12706,60530444,Male,2014-05-19,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15146,12707,60530445,Male,2014-05-19,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15147,12723,60530475,Male,2014-05-19,,,99181,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15148,12879,60530921,Female,2014-08-04,,,99456,Employee,Nonexempt,1106,,True,True,True,True,True,,,89,,,
15149,12882,60530939,Male,2014-08-04,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15150,12920,60531050,Male,2014-08-25,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15151,12960,60531183,Female,2006-01-09,,,99689,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,True,True,89,,,
15152,13008,60531337,Female,2014-10-13,,,99130,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15153,13084,60531669,Female,2014-11-10,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15154,13110,60531751,Female,2014-11-17,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,,,89,,,
15155,13111,60531753,Female,2014-11-17,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,,,89,,,
15156,13125,60531814,Female,2015-02-11,,,99149,Employee,Nonexempt,1106,,True,True,True,True,True,,,89,,,
15157,13145,60531916,Female,2014-12-08,,,99121,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15158,13161,60531990,Male,2014-12-15,,,99451,Employee,Nonexempt,1106,,True,True,True,True,True,,,89,,,
15159,13188,60532099,Male,2015-01-05,,,99129,Employee,Salary Grade Less 12,1106,,True,True,True,True,True,,,89,,,
15160,13295,60532550,Male,2015-02-25,,,99620,Employee,Salary Grade 12,1106,,True,True,True,True,True,,,89,,,
15161,13337,60532777,Male,2015-03-30,,,99121,Employee,Salary Grade 12,1106,,True,True,True,True,True,,,89,,,
15162,13345,60532820,Male,2015-04-06,,,99451,Employee,Nonexempt,1106,,True,True,True,True,,,,89,,,
15163,13358,60532877,Female,2015-04-20,,,99130,Employee,Salary Grade 12,1106,,True,True,True,True,,,,89,,,
15164,13359,60532878,Male,2015-04-20,,,99181,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15165,13372,60532927,Female,2015-04-27,,,99147,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15166,13451,60533193,Male,2015-06-01,,,99115,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15167,13452,60533194,Female,2015-06-01,,,99198,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15168,13453,60533195,Male,2015-06-01,,,99115,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15169,13500,60533339,Male,2015-06-22,,,99119,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15170,13512,60533382,Male,2015-06-29,,,99147,Employee,Salary Grade 12,1106,,True,True,True,True,,,,89,,,
15171,13574,60533532,Male,2015-07-27,,,99125,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15172,13590,60533569,Male,2015-08-03,,,99173,Employee,Nonexempt,1106,,True,True,True,True,,,,89,,,
15173,13695,60533889,Male,2007-01-01,,,99194,Employee,Salary Grade 12,1106,,True,True,True,True,True,True,True,89,,,
15174,13742,60534046,Male,2015-09-28,,,99181,Employee,Salary Grade Less 12,1106,,True,True,True,True,,,,89,,,
15175,13826,60534269,Female,2015-11-02,,,99456,Employee,Nonexempt,1106,,True,True,True,True,,,,89,,,
15176,13833,60534287,Female,2015-11-02,,,99456,Employee,Nonexempt,1106,,True,True,True,True,,,,89,,,
15177,13836,60534297,Male,2015-11-02,,,99149,Employee,Nonexempt,1106,,True,True,True,True,,,,89,,,
15178,338,60000961,Male,2016-02-29,,,99273,Employee,Salary Grade Less 12,1107,,True,True,True,True,,,,90,,,
15179,449,60001315,Male,2016-03-14,,,99635,Employee,Salary Grade 12,1107,,True,True,True,True,,,,90,,,
15180,522,60001567,Male,2016-04-25,,,99635,Employee,Salary Grade 12,1107,,True,True,True,,,,,90,,,
15181,605,60001942,Female,2016-05-02,,,99272,Employee,Salary Grade 12,1107,,True,True,True,,,,,90,,,
15182,929,60002942,Male,1999-09-01,,,99276,Inpatriate,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15183,1271,60004009,Male,2016-09-12,,,99635,Employee,Salary Grade 12,1107,,True,True,True,,,,,90,,,
15184,1284,60004059,Female,2005-03-01,,,99276,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15185,1346,60004284,Male,2016-10-03,,,99273,Employee,Executive,1107,,True,True,True,,,,,90,,,
15186,1435,60004543,Female,2016-10-17,,,99605,Employee,Salary Grade Less 12,1107,,True,True,True,,,,,90,,,
15187,2023,60005929,Female,2017-01-30,,,99612,Employee,Salary Grade Less 12,1107,,True,True,True,,,,,90,,,
15188,2122,60006230,Male,2007-03-15,,,99635,Inpatriate,Executive,1107,,True,True,True,True,True,True,True,90,,,
15189,2463,60007063,Female,2011-12-05,,,99272,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15190,2718,60007892,Male,2017-06-05,,,99270,Employee,Salary Grade Less 12,1107,,True,True,,,,,,90,,,
15191,2721,60007896,Male,2017-06-05,,,99276,Employee,Salary Grade Less 12,1107,,True,True,,,,,,90,,,
15192,9031,60500129,Male,1999-04-17,,,99619,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15193,9045,60500233,Female,1997-10-01,,,99272,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15194,9047,60500273,Male,1984-04-24,,,99273,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15195,9061,60500437,Male,1976-08-02,,,99272,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15196,9063,60500476,Female,1973-09-10,,,99619,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15197,9070,60500587,Female,1969-06-09,,,99270,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15198,9075,60500622,Female,1997-08-01,,,99612,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15199,9080,60500664,Female,1997-08-25,,,99605,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15200,9087,60500736,Male,1995-11-22,,,99612,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15201,9123,60500871,Male,1976-07-12,,,99605,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15202,9223,60501150,Female,1994-05-06,,,99619,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15203,9237,60501200,Female,1997-10-13,,,99605,Employee,Nonexempt,1107,,True,True,True,True,True,True,True,90,,,
15204,9247,60501314,Male,1979-01-18,,,99273,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15205,9257,60501465,Female,1996-06-03,,,99605,Employee,Nonexempt,1107,,True,True,True,True,True,True,True,90,,,
15206,10063,60511971,Male,2006-11-09,,,99273,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15207,10089,60514281,Female,2000-11-20,,,99605,Employee,Nonexempt,1107,,True,True,True,True,True,True,True,90,,,
15208,10091,60514306,Male,1991-11-01,,,99635,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15209,10097,60514414,Female,2001-02-21,,,99619,Employee,Nonexempt,1107,,True,True,True,True,True,True,True,90,,,
15210,10117,60514727,Male,2001-09-01,,,99270,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15211,10121,60514746,Female,2001-11-19,,,99619,Employee,Nonexempt,1107,,True,True,True,True,True,True,True,90,,,
15212,10130,60514849,Male,2007-03-26,,,99639,Employee,Executive,1107,,True,True,True,True,True,True,True,90,,,
15213,10155,60515102,Male,2002-06-24,,,99612,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15214,10246,60515682,Female,2004-06-18,,,99273,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15215,10251,60515718,Female,2004-07-14,,,99270,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
15216,10306,60516155,Male,2005-04-04,,,99270,Employee,Salary Grade Less 12,1107,,True,True,True,True,True,True,True,90,,,
15217,10350,60516380,Male,2005-09-01,,,99635,Employee,Salary Grade 12,1107,,True,True,True,True,True,True,True,90,,,
